Tipo,Fecha,Detonante,Fuente,Incertidum,Numeracion,Cluster,Margenes,Nacimiento,Vias_Princ,Vias_Secun,Sin_Clasif,Geohazards,SIMMA,Categoria
Debris Flow,2003-05-22,Rainfall,Clopad San Roqye,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-10-25,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1960-10-26,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2018-10-28,Rainfall,"Teleantioquia, Noticias Caracol",Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-05-09,Rainfall,Corantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2023-07-07,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1982-04-18,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2006-12-20,Rainfall,Clopad San Roque,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1995-07-27,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-07-06,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1922-10-17,Rainfall,EL COLOMBIANO,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2001-06-22,Rainfall,Municipio de Santo Domingo,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-30,Rainfall,Blue Radio,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-08-04,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-06-20,Rainfall,Teleantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-25,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1921-10-17,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1921-10-26,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1945-08-13,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2019-05-29,Rainfall,DAGRAN,low,6,0,0,0,0,0,0,1,0,GH
Landslide,1995-08-17,Rainfall,Cornare.,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1921-10-18,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-09-22,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-08-04,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-05-29,Rainfall,Invias,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-04-20,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-07-16,Rainfall,Gobernación de Antioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1989-08-15,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-06,Rainfall,Teleantioquia,low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1954-09-06,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1995-08-03,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1995-08-17,Rainfall,Cornare.,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2001-06-18,Rainfall,Director Local de Salud,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2018-06-01,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2019-05-08,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-09-14,Rainfall,Corantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-06-11,Rainfall,Teleantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1954-06-19,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-11-25,Rainfall,Alcaldía Municipal,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1955-08-03,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-05-25,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-06-08,Rainfall,Planeación,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1943-12-03,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1948-02-17,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-10-21,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-11-02,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-06-10,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-06-24,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-10-17,Rainfall,Caracol Noticias,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-11-16,Rainfall,Municipio,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-06-21,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-11-02,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2002-06-06,Rainfall,Alcalde Municipal,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2008-10-27,Rainfall,Secretaría Gobierno,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-05-30,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-03,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-10-25,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-22,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2012-09-26,Rainfall,Reporte Cmgrd,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-06-08,Rainfall,Caracol Radio,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2012-06-26,Rainfall,Reporte Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2012-06-26,Rainfall,Reporte Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2012-06-26,Rainfall,Reporte Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2017-09-12,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-22,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1987-05-21,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1950-08-23,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1958-09-11,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1970-10-18,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1975-04-05,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-03-21,Rainfall,DAGRAN,low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-04-26,Rainfall,DAGRAN,low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-11-02,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2018-10-28,Rainfall,Teleantioquia,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1956-10-25,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1969-10-22,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-06-08,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-09-15,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-11-12,Rainfall,Dagran-Fuerza Aérea,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-11-19,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1970-10-23,Rainfall,BDOSSO/ELTIEMPO 1970-10-26 P.1/16,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2023-08-19,Rainfall,Denuncias Antioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1971-12-11,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-10-25,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-02-27,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-07-07,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-03,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-10-25,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-10-25,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-17,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-30,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1978-08-11,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-10-25,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-12-23,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-06-08,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1957-06-13,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1978-08-10,Rainfall,BDOD-BDOSSO-EL TIEMPO 1978-08-13 P.6A,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1950-08-14,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2020-06-13,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1990-09-25,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-22,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-05-17,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1977-07-09,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2006-04-27,Rainfall,Secretaría de Gobierno,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1975-05-15,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1984-11-17,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-08-20,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-28,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1988-07-12,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1988-07-05,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1988-07-11,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2002-08-30,Rainfall,Alcaldía,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2002-08-30,Rainfall,Alcaldía,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2006-04-28,Rainfall,Comandante de Bomberos,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2013-03-15,Rainfall,Reporte Cmgrd,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-10-21,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-10,Rainfall,Blue Radio,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-11-02,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-07-05,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-10-11,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-22,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-05-01,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-04-26,Rainfall,Caracol Radio,mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1964-10-13,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-11-02,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2023-03-21,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-07-17,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-06-08,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-10-28,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-11-21,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1975-11-07,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1987-08-25,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-08-27,Rainfall,Caracol Noticas,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-12-27,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-10-25,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1955-05-28,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-08-16,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-10-26,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-11-20,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-07-27,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-07-13,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-10-28,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1984-11-06,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2001-05-31,Rainfall,Alcalde Secretario de Planeación,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2003-09-25,Rainfall,Dapard-Municipios Zaragoza y Anorí,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2007-10-25,Rainfall,Alcalde,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-06-18,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-11-27,Rainfall,DiariOriente,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1988-06-18,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-10-27,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1960-01-07,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-08-20,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2023-05-15,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2005-10-25,Rainfall,Junta de Acción Comunal Opogado,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-03-05,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2001-12-04,Rainfall,Alcalde Secretaría D/Llo Social,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-03-10,Rainfall,DAGRAN,mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-06-08,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-25,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-07-09,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-04-26,Rainfall,Caracol Radio,low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-20,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2001-12-25,Rainfall,Alcalde y Promotor de D/Llo,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2002-04-24,Rainfall,Central de Emergencias y Urgencias,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2019-03-30,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-03-31,Rainfall,RCN Radio,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-27,Rainfall,Gobernación de Antioquia,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-20,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-03-05,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-03-05,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-05-08,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2019-05-25,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-27,Rainfall,Gobernación de Antioquia,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-27,Rainfall,Gobernación de Antioquia,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-12-20,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1971-07-15,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-27,Rainfall,Gobernación de Antioquia,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-01-11,Rainfall,DAGRAN,mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-10-19,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-03-05,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-08-26,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-10-25,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-20,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2024-02-13,Rainfall,InfoBae,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-08-26,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-12-20,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-03-05,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2018-05-03,Rainfall,Teleantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-27,Rainfall,Gobernación de Antioquia,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2020-10-12,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-27,Rainfall,Gobernación de Antioquia,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-03-05,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-20,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-27,Rainfall,Gobernación de Antioquia,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-31,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2000-10-22,Rainfall,Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-10-04,Rainfall,Clopad,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-05-27,Rainfall,Gobernación de Antioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-19,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-08-20,Rainfall,Gobernación de Antioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2012-10-10,Rainfall,Reporte Cmgrd,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1995-08-03,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1973-04-16,Rainfall,BDOSSO-EL TIEMPO 1973-04-18 P.7A,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-05-30,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2023-10-14,Rainfall,EL TIEMPO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1937-11-17,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1944-04-18,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1982-02-02,Rainfall,BDOSSO-BDOD-60128,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1937-09-12,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1957-06-04,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2013-08-11,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-02-28,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-05-14,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-11-23,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1950-11-30,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1975-06-30,Rainfall,EL TIEMPO 1975 -07-02 P.15A,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1974-10-10,Rainfall,BDOD-21036,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1988-08-15,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2009-01-19,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1997-05-27,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1974-10-10,Rainfall,EL TIEMPO 1974-10-12 P.2A,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2000-06-23,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1989-09-05,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2001-10-20,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-11-09,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-07-16,Rainfall,Gobernación de Antioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1922-10-18,Rainfall,EL COLOMBIANO,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-07-02,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2023-09-10,Rainfall,Revista Semana (10/10/2023),Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-11-01,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-10-02,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-02-28,Rainfall,Dagran Antioquia,mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1973-05-15,Rainfall,BDOSSO-EL TIEMPO 1973-05-17 P.2A y EL COLOMBIANO,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-11-26,Rainfall,Mi Oriente,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1987-09-24,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-07-04,Rainfall,EL TIEMPO 1984-07-06,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2004-05-11,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2010-06-01,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1944-10-29,Rainfall,EL COLOMBIANO,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1948-02-17,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1943-12-04,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-06-11,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-11-25,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-07-08,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1990-10-08,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1985-09-25,Rainfall,EL TIEMPO 1985-09-27 P.2A,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1988-09-17,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2011-04-28,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2010-11-01,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2002-04-07,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-06-08,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1988-09-15,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-05-30,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1985-09-25,Rainfall,EL TIEMPO 1985-09-27 P.2A,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1979-11-27,Rainfall,BDOSSO-EL TIEMPO 1979-11-29 P.8A,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2004-10-03,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2010-11-12,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1995-05-14,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-06-10,Rainfall,Daniel Quintero Calle,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1979-09-05,Rainfall,BDOSSO-EL TIEMPO 1979-09-08 P.ppal-3B,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1989-09-25,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-11-13,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2014-06-08,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1998-10-25,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-09-23,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1981-06-30,Rainfall,EL TIEMPO 1981-07-03(vie),Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2003-10-31,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-05-27,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-10-21,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
